FRS Id,Zip Code,Address,County,Latitude,Longitude,Total reported CO2e emissions,CO2 emissions (non-biogenic),Methane (CH4) emissions,Biogenic CO2 emissions (metric tons),Plant Id,Plant Name,Plant State,AER Fuel Type Code,Total Fuel Consumption MMBtu,Net Generation (Megawatthours)
110008320566,34956,21900 SW WARFIELD BLVD,Martin,27.0536,-80.5628,5378670.662,5372957.2,2549,,6043,Martin,FL,Fuel Oil,57053,5049.311
110008320566,34956,21900 SW WARFIELD BLVD,Martin,27.0536,-80.5628,5378670.662,5372957.2,2549,,6043,Martin,FL,Natural Gas,78203487,6996956.7
110008320566,34956,21900 SW WARFIELD BLVD,Martin,27.0536,-80.5628,5378670.662,5372957.2,2549,,6043,Martin,FL,Natural Gas,21215992,1765348.5
,,,,,,,,,,6045,St Lucie,FL,Nuclear,82743861,7914552
,,,,,,,,,,6045,St Lucie,FL,Nuclear,80005138,7648029
110012446317,32713,176 WEST HIGHBANKS RD,Volusia,28.9047,-81.3319,45184.052,45074.1,35.75,,6046,DeBary,FL,Fuel Oil,346906,25675.47
110012446317,32713,176 WEST HIGHBANKS RD,Volusia,28.9047,-81.3319,45184.052,45074.1,35.75,,6046,DeBary,FL,Natural Gas,314844,23302.53
,,,,,,,,,,6051,Edwin I Hatch,GA,Nuclear,73282746,7009585
,,,,,,,,,,6051,Edwin I Hatch,GA,Nuclear,77301306,7393965
110046233919,30170,3461 HOLLINGSWORTH FERRY ROAD,Heard,33.4124,-85.0345,3028410.644,3004214.5,8848.25,,6052,Wansley,GA,Fuel Oil,3566,-500
110046233919,30170,3461 HOLLINGSWORTH FERRY ROAD,Heard,33.4124,-85.0345,3028410.644,3004214.5,8848.25,,6052,Wansley,GA,Coal,28917753,2795602.2
110046233919,30170,3461 HOLLINGSWORTH FERRY ROAD,Heard,33.4124,-85.0345,3028410.644,3004214.5,8848.25,,6052,Wansley,GA,Fuel Oil,90864,-3796.184
110000486395,96732,200 HOBRON LANE,MAUI COUNTY,20.89618,-156.46367,170807.78,170232.5,170,,6056,Kahului,HI,Fuel Oil,0,0
,,,,,,,,,,6058,Cascade Creek,MN,Fuel Oil,1996,191.597
,,,,,,,,,,6058,Cascade Creek,MN,Natural Gas,360705,34597.403
,,,,,,,,,,6060,Coachella,CA,Fuel Oil,957,58.115
,,,,,,,,,,6060,Coachella,CA,Natural Gas,44987,2731.885
110000377271,39475,304 OLD OKAHOLA SCHOOL ROAD,Lamar,31.2194,-89.3933,140974.038,140590.8,113.25,,6061,R D Morrow,MS,Coal,1425821,118207.69
110000377271,39475,304 OLD OKAHOLA SCHOOL ROAD,Lamar,31.2194,-89.3933,140974.038,140590.8,113.25,,6061,R D Morrow,MS,Fuel Oil,13550,1122.315
110018865682,50701,3233 WEST SHAULIS RD,Black Hawk,42.4407,-92.4205,6728.924,6721.8,3.25,,6063,Electrifarm,IA,Fuel Oil,0,0
110018865682,50701,3233 WEST SHAULIS RD,Black Hawk,42.4407,-92.4205,6728.924,6721.8,3.25,,6063,Electrifarm,IA,Natural Gas,126275,5538
110000445340,66104,4240 NORTH 55TH STTREET,Wyandotte,39.1714,-94.6958,1077774.506,1069365.2,3076,,6064,Nearman Creek,KS,Fuel Oil,28218,1437.865
110000445340,66104,4240 NORTH 55TH STTREET,Wyandotte,39.1714,-94.6958,1077774.506,1069365.2,3076,,6064,Nearman Creek,KS,Natural Gas,97687,5982.135
110000445340,66104,4240 NORTH 55TH STTREET,Wyandotte,39.1714,-94.6958,1077774.506,1069365.2,3076,,6064,Nearman Creek,KS,Fuel Oil,43418,2299.215
110000445340,66104,4240 NORTH 55TH STTREET,Wyandotte,39.1714,-94.6958,1077774.506,1069365.2,3076,,6064,Nearman Creek,KS,Coal,10589822,968261.79
110042630542,64098,20250 HWY 45 N,Platte,39.4472,-94.98,7106755.938,7069471.9,1857.5,,6065,Iatan,MO,Fuel Oil,309439,30837.598
110042630542,64098,20250 HWY 45 N,Platte,39.4472,-94.98,7106755.938,7069471.9,1857.5,,6065,Iatan,MO,Coal,76352754,7793751.4
110006011680,66536,25905 JEFFREY ROAD,POTTAWATOMIE COUNTY,39.2825,-96.1153,10010015.57,9957528.7,2627,,6068,Jeffrey Energy Center,KS,Fuel Oil,174312,15568.117
110006011680,66536,25905 JEFFREY ROAD,POTTAWATOMIE COUNTY,39.2825,-96.1153,10010015.57,9957528.7,2627,,6068,Jeffrey Energy Center,KS,Coal,105512762,9483246.9
110000377814,40006,487 CORN CREEK ROAD,Trimble,38.5847,-85.4117,7691786.64,7635064.7,20804,,6071,Trimble County,KY,Natural Gas,11758415,1007651
110000377814,40006,487 CORN CREEK ROAD,Trimble,38.5847,-85.4117,7691786.64,7635064.7,20804,,6071,Trimble County,KY,Coal,53628245,5437988.5
110000377814,40006,487 CORN CREEK ROAD,Trimble,38.5847,-85.4117,7691786.64,7635064.7,20804,,6071,Trimble County,KY,Fuel Oil,0,0
110000377814,40006,487 CORN CREEK ROAD,Trimble,38.5847,-85.4117,7691786.64,7635064.7,20804,,6071,Trimble County,KY,Natural Gas,187355,18756.713
110000377814,40006,487 CORN CREEK ROAD,Trimble,38.5847,-85.4117,7691786.64,7635064.7,20804,,6071,Trimble County,KY,Coal,15545850,1580053.1
110000377814,40006,487 CORN CREEK ROAD,Trimble,38.5847,-85.4117,7691786.64,7635064.7,20804,,6071,Trimble County,KY,Coal,9546613,981398.63
,,,,,,,,,,6072,Grand Gulf,MS,Nuclear,72469480,6919470
110040875666,39552,13201 HIGHWAY 63,Jackson,30.5335,-88.5574,5838228.576,5812724.7,9602,,6073,Victor J Daniel Jr,MS,Natural Gas,3640113,2982901
110040875666,39552,13201 HIGHWAY 63,Jackson,30.5335,-88.5574,5838228.576,5812724.7,9602,,6073,Victor J Daniel Jr,MS,Natural Gas,55014282,5400662
110040875666,39552,13201 HIGHWAY 63,Jackson,30.5335,-88.5574,5838228.576,5812724.7,9602,,6073,Victor J Daniel Jr,MS,Coal,6357991,556890.26
110040875666,39552,13201 HIGHWAY 63,Jackson,30.5335,-88.5574,5838228.576,5812724.7,9602,,6073,Victor J Daniel Jr,MS,Fuel Oil,246705,21282.545
110040875666,39552,13201 HIGHWAY 63,Jackson,30.5335,-88.5574,5838228.576,5812724.7,9602,,6073,Victor J Daniel Jr,MS,Coal,20369196,1773454.2
110001449905,64034,14015 S SMART RD,Jackson,38.8615,-94.2982,19032.812,19010.2,9.5,,6074,Greenwood (MO),MO,Fuel Oil,13105,311.54
110001449905,64034,14015 S SMART RD,Jackson,38.8615,-94.2982,19032.812,19010.2,9.5,,6074,Greenwood (MO),MO,Natural Gas,314368,9665.46
110001449905,64034,14015 S SMART RD,Jackson,38.8615,-94.2982,19032.812,19010.2,9.5,,6074,Greenwood (MO),MO,Solar,42709,4684
110000606522,69165,6089 SOUTH HWY 25,Lincoln,41.0808,-101.1408,8415917.706,8371872.2,2199.75,,6077,Gerald Gentleman,NE,Fuel Oil,0,0
110000606522,69165,6089 SOUTH HWY 25,Lincoln,41.0808,-101.1408,8415917.706,8371872.2,2199.75,,6077,Gerald Gentleman,NE,Natural Gas,242113,24245.622
110000606522,69165,6089 SOUTH HWY 25,Lincoln,41.0808,-101.1408,8415917.706,8371872.2,2199.75,,6077,Gerald Gentleman,NE,Coal,88179525,8834437.4
110024332079,01056,327 MOODY ST,Hampden,42.1977,-72.5103,68421.524,68281,47.25,,6081,Stony Brook,MA,Fuel Oil,0,12982.651
110024332079,01056,327 MOODY ST,Hampden,42.1977,-72.5103,68421.524,68281,47.25,,6081,Stony Brook,MA,Natural Gas,0,15510.349
110024332079,01056,327 MOODY ST,Hampden,42.1977,-72.5103,68421.524,68281,47.25,,6081,Stony Brook,MA,Fuel Oil,421426,35127.485
110024332079,01056,327 MOODY ST,Hampden,42.1977,-72.5103,68421.524,68281,47.25,,6081,Stony Brook,MA,Natural Gas,567614,39864.515
110024332079,01056,327 MOODY ST,Hampden,42.1977,-72.5103,68421.524,68281,47.25,,6081,Stony Brook,MA,Fuel Oil,83150,6617
110024332079,01056,327 MOODY ST,Hampden,42.1977,-72.5103,68421.524,68281,47.25,,6081,Stony Brook,MA,Fuel Oil,0,0
110000493706,46392,2723 E 1500 N,Jasper,41.2175,-87.0239,8047379.796,7989683.5,21108.75,,6085,R M Schahfer,IN,Natural Gas,282028,15802
110000493706,46392,2723 E 1500 N,Jasper,41.2175,-87.0239,8047379.796,7989683.5,21108.75,,6085,R M Schahfer,IN,Coal,38043512,3344459.5
110000493706,46392,2723 E 1500 N,Jasper,41.2175,-87.0239,8047379.796,7989683.5,21108.75,,6085,R M Schahfer,IN,Natural Gas,540761,47461.424
110000493706,46392,2723 E 1500 N,Jasper,41.2175,-87.0239,8047379.796,7989683.5,21108.75,,6085,R M Schahfer,IN,Coal,38104990,3363887.1
,,,,,,,,,,6086,Cornell,WI,Hydro,896400,98311
,,,,,,,,,,6087,Wallace Dam,GA,Hydro,888413,97435
,,,,,,,,,,6087,Wallace Dam,GA,Hydro,0,-67313
,,,,,,,,,,6088,North Loop,AZ,Fuel Oil,0,0
,,,,,,,,,,6088,North Loop,AZ,Natural Gas,124096,7898
110020377019,59270,SOUTH OF SIDNEY,Richland,47.6788,-104.1569,322282.404,319933,860,,6089,Lewis & Clark,MT,Natural Gas,75284,6926
110020377019,59270,SOUTH OF SIDNEY,Richland,47.6788,-104.1569,322282.404,319933,860,,6089,Lewis & Clark,MT,Coal,3153463,233327.51
110020377019,59270,SOUTH OF SIDNEY,Richland,47.6788,-104.1569,322282.404,319933,860,,6089,Lewis & Clark,MT,Natural Gas,24043,1648.912
110020377019,59270,SOUTH OF SIDNEY,Richland,47.6788,-104.1569,322282.404,319933,860,,6089,Lewis & Clark,MT,Coal,12348,905.574
110000424700,55308,13999 INDUSTRIAL BLVD,Sherburne,45.3792,-93.8958,12951496.666,12883588.8,3393.25,,6090,Sherburne County,MN,Fuel Oil,154312,14724.507
110000424700,55308,13999 INDUSTRIAL BLVD,Sherburne,45.3792,-93.8958,12951496.666,12883588.8,3393.25,,6090,Sherburne County,MN,Coal,129690328,12462912
,,,,,,,,,,6092,Spirit Mound,SD,Fuel Oil,12463,819
110000598611,74651,10800 COUNTY ROAD 230,Noble,36.4537,-97.0527,4535832.49,4500323.9,12985.75,,6095,Sooner,OK,Fuel Oil,148716,13749.654
110000598611,74651,10800 COUNTY ROAD 230,Noble,36.4537,-97.0527,4535832.49,4500323.9,12985.75,,6095,Sooner,OK,Coal,47982979,4432949.3
110000606489,68410,7264 L ROAD,Otoe,40.6215,-95.7765,8893494.096,8823810.6,25489.5,,6096,Nebraska City,NE,Fuel Oil,11118,1122.632
110000606489,68410,7264 L ROAD,Otoe,40.6215,-95.7765,8893494.096,8823810.6,25489.5,,6096,Nebraska City,NE,Natural Gas,148857,14880.456
110000606489,68410,7264 L ROAD,Otoe,40.6215,-95.7765,8893494.096,8823810.6,25489.5,,6096,Nebraska City,NE,Coal,90787219,9086062.9
110011493437,57216,48450 144TH ST,Grant,45.3047,-96.5103,2538898.65,2519012.8,7273,,6098,Big Stone,SD,Fuel Oil,0,0
110011493437,57216,48450 144TH ST,Grant,45.3047,-96.5103,2538898.65,2519012.8,7273,,6098,Big Stone,SD,Fuel Oil,41700,3958.325
110011493437,57216,48450 144TH ST,Grant,45.3047,-96.5103,2538898.65,2519012.8,7273,,6098,Big Stone,SD,Coal,24599095,2339336.7
,,,,,,,,,,6099,Diablo Canyon,CA,Nuclear,101449883,9703806
,,,,,,,,,,6099,Diablo Canyon,CA,Nuclear,88966059,8509713
,,,,,,,,,,6100,Helms Pumped Storage,CA,Hydro,0,-412780
110007334982,82716,48 WYODAK ROAD GARNER LAKE RT,Campbell,44.2886,-105.3847,2732562.218,2711153.3,7830.25,,6101,Wyodak,WY,Fuel Oil,24790,1932.888
110007334982,82716,48 WYODAK ROAD GARNER LAKE RT,Campbell,44.2886,-105.3847,2732562.218,2711153.3,7830.25,,6101,Wyodak,WY,Coal,28625258,2250043.1
110000488838,97818,73334 TOWER RD,Morrow,45.6933,-119.8056,1513361.928,1501542.2,4321.75,,6106,Boardman,OR,Fuel Oil,41583,3937.174
110000488838,97818,73334 TOWER RD,Morrow,45.6933,-119.8056,1513361.928,1501542.2,4321.75,,6106,Boardman,OR,Coal,13416007,1281562.8
110022511851,80651,16805 WELD CR 19 12,Weld,40.2461,-104.8742,1518841.42,1517298.8,703.75,,6112,Fort St Vrain,CO,Natural Gas,9565464,1315849
110022511851,80651,16805 WELD CR 19 12,Weld,40.2461,-104.8742,1518841.42,1517298.8,703.75,,6112,Fort St Vrain,CO,Natural Gas,17492247,2201594
110022511851,80651,16805 WELD CR 19 12,Weld,40.2461,-104.8742,1518841.42,1517298.8,703.75,,6112,Fort St Vrain,CO,Natural Gas,606365,51761
110000592813,47665,1097 N 950 W,Gibson,38.3722,-87.7661,16325781.472,16194973.3,47848.25,,6113,Gibson,IN,Coal,189369706,17597324
110000592813,47665,1097 N 950 W,Gibson,38.3722,-87.7661,16325781.472,16194973.3,47848.25,,6113,Gibson,IN,Fuel Oil,371981,34476.87
110009513133,98230,4930 BROWN RD.,WHATCOM COUNTY,48.886533,-122.753527,44530.632,44484.6,21,,6120,Whitehorn,WA,Fuel Oil,2776,103.133
110009513133,98230,4930 BROWN RD.,WHATCOM COUNTY,48.886533,-122.753527,44530.632,44484.6,21,,6120,Whitehorn,WA,Natural Gas,765601,28452.867
110000516273,31326,981 OLD AUGUSTA ROAD,Effingham,32.3558,-81.1683,71047.806,70708.4,124.25,,6124,McIntosh,GA,Coal,0,0
110000516273,31326,981 OLD AUGUSTA ROAD,Effingham,32.3558,-81.1683,71047.806,70708.4,124.25,,6124,McIntosh,GA,Fuel Oil,126754,8380.061
110000516273,31326,981 OLD AUGUSTA ROAD,Effingham,32.3558,-81.1683,71047.806,70708.4,124.25,,6124,McIntosh,GA,Natural Gas,457429,27033.939
110000516273,31326,981 OLD AUGUSTA ROAD,Effingham,32.3558,-81.1683,71047.806,70708.4,124.25,,6124,McIntosh,GA,Coal,0,0
110000516273,31326,981 OLD AUGUSTA ROAD,Effingham,32.3558,-81.1683,71047.806,70708.4,124.25,,6124,McIntosh,GA,Fuel Oil,7131,161.424
110000516273,31326,981 OLD AUGUSTA ROAD,Effingham,32.3558,-81.1683,71047.806,70708.4,124.25,,6124,McIntosh,GA,Coal,390746,22900.576
,,,,,,,,,,6125,Shrewsbury,MA,Fuel Oil,13269,742
,,,,,,,,,,6126,Fairfield Pumped Storage,SC,Hydro,0,-167767
,,,,,,,,,,6127,V C Summer,SC,Nuclear,77013029,7366391
,,,,,,,,,,6128,Amistad Dam & Power,TX,Hydro,851255,93360
,,,,,,,,,,6130,Carters,GA,Hydro,2064396,226409
,,,,,,,,,,6130,Carters,GA,Hydro,0,-65516
,,,,,,,,,,6131,Jones Bluff,AL,Hydro,2611514,286413
,,,,,,,,,,6132,Richard B Russell,GA,Hydro,3236690,354978
,,,,,,,,,,6132,Richard B Russell,GA,Hydro,0,87718
,,,,,,,,,,6133,West Point (GA),GA,Hydro,2091349,229365
110008138078,77830,12824 FM244,Grimes,30.6167,-96.0778,891121.914,883959.5,2620,,6136,Gibbons Creek,TX,Natural Gas,36791,3487.828
110008138078,77830,12824 FM244,Grimes,30.6167,-96.0778,891121.914,883959.5,2620,,6136,Gibbons Creek,TX,Coal,7900328,782963.17
110044891150,47620,8511 WELBORN ROAD,Posey,37.9053,-87.715,2741626.714,2719836.8,7972.25,,6137,A B Brown,IN,Fuel Oil,11407,848.985
110044891150,47620,8511 WELBORN ROAD,Posey,37.9053,-87.715,2741626.714,2719836.8,7972.25,,6137,A B Brown,IN,Natural Gas,467651,34234.015
110044891150,47620,8511 WELBORN ROAD,Posey,37.9053,-87.715,2741626.714,2719836.8,7972.25,,6137,A B Brown,IN,Coal,26398510,2385977.5
110044891150,47620,8511 WELBORN ROAD,Posey,37.9053,-87.715,2741626.714,2719836.8,7972.25,,6137,A B Brown,IN,Natural Gas,259923,23459.466
110000452910,72734,21797 SWEPCO PLANT ROAD,Benton,36.2561,-94.5241,2701128.916,2679953.2,7745.75,,6138,Flint Creek,AR,Fuel Oil,72447,6657.772
110000452910,72734,21797 SWEPCO PLANT ROAD,Benton,36.2561,-94.5241,2701128.916,2679953.2,7745.75,,6138,Flint Creek,AR,Coal,28264975,2663090.2
110013349947,75686,FM RD 1735,Titus,33.0583,-94.844,5912780.15,5866426.7,16955.75,,6139,Welsh,TX,Fuel Oil,87330,7844.049
110013349947,75686,FM RD 1735,Titus,33.0583,-94.844,5912780.15,5866426.7,16955.75,,6139,Welsh,TX,Coal,60520836,5448746
,,,,,,,,,,6140,Clarence Cannon,MO,Hydro,179890,19729
,,,,,,,,,,6140,Clarence Cannon,MO,Hydro,0,28131
,,,,,,,,,,6141,Harry Truman,MO,Hydro,0,140111
,,,,,,,,,,6142,Ozark,AR,Hydro,1955702,214488
,,,,,,,,,,6151,Raccoon Mountain,TN,Hydro,0,-619844
,,,,,,,,,,6152,Sequoyah,TN,Nuclear,93222794,8916875
,,,,,,,,,,6152,Sequoyah,TN,Nuclear,91863681,8786874
,,,,,,,,,,6153,Callaway,MO,Nuclear,111397198,10655279
110000440210,63028,100 BIG HOLLOW ROAD,Jefferson,38.1306,-90.2625,7079950.552,7024447.1,20302.5,,6155,Rush Island,MO,Fuel Oil,61487,6146.641
110000440210,63028,100 BIG HOLLOW ROAD,Jefferson,38.1306,-90.2625,7079950.552,7024447.1,20302.5,,6155,Rush Island,MO,Coal,77193264,7760081.4
110000440210,63028,100 BIG HOLLOW ROAD,Jefferson,38.1306,-90.2625,7079950.552,7024447.1,20302.5,,6155,Rush Island,MO,Coal,0,0
,,,,,,,,,,6158,New Melones,CA,Hydro,4304606,472100
,,,,,,,,,,6159,Crystal,CO,Hydro,1648743,180823
,,,,,,,,,,6163,Grand Coulee,WA,Hydro,191608605,21014324
,,,,,,,,,,6163,Grand Coulee,WA,Hydro,0,28237
110000600608,84513,UT HWY 10 S OF CASTLE DALE,Emery,39.1747,-111.0289,8126706.614,8061647.4,23795.75,,6165,Hunter,UT,Coal,31244453,2966575.1
110000600608,84513,UT HWY 10 S OF CASTLE DALE,Emery,39.1747,-111.0289,8126706.614,8061647.4,23795.75,,6165,Hunter,UT,Fuel Oil,108874,10431.168
110000600608,84513,UT HWY 10 S OF CASTLE DALE,Emery,39.1747,-111.0289,8126706.614,8061647.4,23795.75,,6165,Hunter,UT,Coal,54482150,5316959.8
110000747924,47635,2791 NORTH US ROUTE 231,Spencer,37.9256,-87.0372,11396897.614,11307567.2,32675.25,,6166,Rockport,IN,Coal,9394527,924885.91
110000747924,47635,2791 NORTH US ROUTE 231,Spencer,37.9256,-87.0372,11396897.614,11307567.2,32675.25,,6166,Rockport,IN,Fuel Oil,169866,16713.517
110000747924,47635,2791 NORTH US ROUTE 231,Spencer,37.9256,-87.0372,11396897.614,11307567.2,32675.25,,6166,Rockport,IN,Coal,110501848,10952510
,,,,,,,,,,6167,Bath County,VA,Hydro,0,-982622
,,,,,,,,,,6168,North Anna,VA,Hydro,20890,2291
,,,,,,,,,,6168,North Anna,VA,Nuclear,79493615,7603662
,,,,,,,,,,6168,North Anna,VA,Nuclear,88120864,8428869
110000417433,53158,8000 95TH ST,Kenosha,42.5381,-87.9033,2088668.906,2077715.4,546.75,,6170,Pleasant Prairie,WI,Fuel Oil,99,0
110000417433,53158,8000 95TH ST,Kenosha,42.5381,-87.9033,2088668.906,2077715.4,546.75,,6170,Pleasant Prairie,WI,Natural Gas,84631,6810.886
110000417433,53158,8000 95TH ST,Kenosha,42.5381,-87.9033,2088668.906,2077715.4,546.75,,6170,Pleasant Prairie,WI,Coal,21370682,1767019.1
110000417433,53158,8000 95TH ST,Kenosha,42.5381,-87.9033,2088668.906,2077715.4,546.75,,6170,Pleasant Prairie,WI,Coal,0,0
,,,,,,,,,,6171,Laurel Dam,KY,Hydro,936984,102762
,,,,,,,,,,6172,Libby,MT,Hydro,18750191,2056393
,,,,,,,,,,6174,Lost Creek,OR,Hydro,2010737,220524
,,,,,,,,,,6175,Lower Granite,WA,Hydro,22491035,2466663
110017431242,85936,,Apache,34.5778,-109.2717,4192563.072,4159376,12345.25,,6177,Coronado,AZ,Fuel Oil,74123,6779.448
110017431242,85936,,Apache,34.5778,-109.2717,4192563.072,4159376,12345.25,,6177,Coronado,AZ,Coal,39033351,3591092.6
110017431242,85936,,Apache,34.5778,-109.2717,4192563.072,4159376,12345.25,,6177,Coronado,AZ,Coal,0,0
110000465620,78945,6549 POWER PLANT RD,Fayette,29.9172,-96.7506,10902296.606,10816827.8,31263.5,,6179,Fayette Power Project,TX,Fuel Oil,191099,18195.973
110000465620,78945,6549 POWER PLANT RD,Fayette,29.9172,-96.7506,10902296.606,10816827.8,31263.5,,6179,Fayette Power Project,TX,Coal,108743183,10341894
110000464916,78223,12940 S US Hwy 181,Bexar,29.3072,-98.3228,5433168.9838818,5404034.927,1451.477525,,6181,J T Deely,TX,Natural Gas,24415,2263.957
110000464916,78223,12940 S US Hwy 181,Bexar,29.3072,-98.3228,5433168.9838818,5404034.927,1451.477525,,6181,J T Deely,TX,Coal,49387181,4594347
110000464426,78012,6200 FM 3387,Atascosa,28.7044,-98.4781,3476313.17,3450051.7,9606.25,,6183,San Miguel,TX,Fuel Oil,31180,2436.213
110000464426,78012,6200 FM 3387,Atascosa,28.7044,-98.4781,3476313.17,3450051.7,9606.25,,6183,San Miguel,TX,Coal,30971841,2506973.8
,,,,,,,,,,6188,Harris Dam,AL,Hydro,1527136,167486
,,,,,,,,,,6189,Rocky Mountain Hydroelectric Plant,GA,Hydro,0,-443643
110000450627,71447,275 RODEMACHER RD,Rapides,31.395,-92.7167,7017057.868,6991545.4,4007,,6190,Brame Energy Center,LA,Coal,10849709,1028629.6
110000450627,71447,275 RODEMACHER RD,Rapides,31.395,-92.7167,7017057.868,6991545.4,4007,,6190,Brame Energy Center,LA,Fuel Oil,0,0
110000450627,71447,275 RODEMACHER RD,Rapides,31.395,-92.7167,7017057.868,6991545.4,4007,,6190,Brame Energy Center,LA,Coal,0,0
110000450627,71447,275 RODEMACHER RD,Rapides,31.395,-92.7167,7017057.868,6991545.4,4007,,6190,Brame Energy Center,LA,Natural Gas,3271974,299755.55
110000450627,71447,275 RODEMACHER RD,Rapides,31.395,-92.7167,7017057.868,6991545.4,4007,,6190,Brame Energy Center,LA,Coal,27618685,2602206.6
110042010999,79108,8400 N LAKESIDE DR,Potter,35.2972,-101.7475,4884860.602,4859285.2,1281.25,,6193,Harrington,TX,Natural Gas,315284,29660.186
110042010999,79108,8400 N LAKESIDE DR,Potter,35.2972,-101.7475,4884860.602,4859285.2,1281.25,,6193,Harrington,TX,Coal,50382920,4754027.8
110000600056,79371,9M E OF MULESHOE ON HWY 70,Lamb,34.1847,-102.5686,3635996.046,3617014.2,952.25,,6194,Tolk,TX,Natural Gas,303317,28849.987
110000600056,79371,9M E OF MULESHOE ON HWY 70,Lamb,34.1847,-102.5686,3635996.046,3617014.2,952.25,,6194,Tolk,TX,Coal,39391169,3781210
110055026396,65807,5100 W FARM ROAD 164,Greene,37.1519,-93.3892,2764576.006,2750293.6,731.75,,6195,John Twitty Energy Center,MO,Fuel Oil,0,0
110055026396,65807,5100 W FARM ROAD 164,Greene,37.1519,-93.3892,2764576.006,2750293.6,731.75,,6195,John Twitty Energy Center,MO,Natural Gas,688238,44794
110055026396,65807,5100 W FARM ROAD 164,Greene,37.1519,-93.3892,2764576.006,2750293.6,731.75,,6195,John Twitty Energy Center,MO,Coal,0,0
110055026396,65807,5100 W FARM ROAD 164,Greene,37.1519,-93.3892,2764576.006,2750293.6,731.75,,6195,John Twitty Energy Center,MO,Fuel Oil,0,0
110055026396,65807,5100 W FARM ROAD 164,Greene,37.1519,-93.3892,2764576.006,2750293.6,731.75,,6195,John Twitty Energy Center,MO,Natural Gas,136223,13307.423
110055026396,65807,5100 W FARM ROAD 164,Greene,37.1519,-93.3892,2764576.006,2750293.6,731.75,,6195,John Twitty Energy Center,MO,Coal,25680067,2514722.6
,,,,,,,,,,6196,W E Warne,CA,Hydro,2106686,231047
,,,,,,,,,,6200,Rock Island,WA,Hydro,24182241,2652143
,,,,,,,,,,6202,Ross,WA,Hydro,6274698,688166
110043788265,82070,HWY 320,Platte,42.1103,-104.8828,11841952.638,11749072.2,33971.5,,6204,Laramie River Station,WY,Fuel Oil,172690,17010.189
110043788265,82070,HWY 320,Platte,42.1103,-104.8828,11841952.638,11749072.2,33971.5,,6204,Laramie River Station,WY,Coal,0,0
110043788265,82070,HWY 320,Platte,42.1103,-104.8828,11841952.638,11749072.2,33971.5,,6204,Laramie River Station,WY,Coal,108501004,10672938
,,,,,,,,,,6206,Tacoma,CO,Hydro,32670,3583
,,,,,,,,,,6207,Ames Hydro,CO,Hydro,20925,2295
,,,,,,,,,,6208,Mount Elbert,CO,Hydro,0,-95756
,,,,,,,,,,6210,Northeast (WA),WA,Natural Gas,18566,1515
110000592831,47882,5500 W OLD 54,Sullivan,39.0694,-87.5108,5687084.678,5656589.1,1519.25,,6213,Merom,IN,Coal,61229777,5864836.8
110000592831,47882,5500 W OLD 54,Sullivan,39.0694,-87.5108,5687084.678,5656589.1,1519.25,,6213,Merom,IN,Fuel Oil,56805,5461.171
,,,,,,,,,,6220,Durant,IA,Fuel Oil,406,38.22
,,,,,,,,,,6220,Durant,IA,Natural Gas,0,0
110017977821,64862,2537 FIR ROAD,Jasper,37.1385,-94.1041,86556.756,86445.1,45.5,,6223,Empire Energy Center,MO,Fuel Oil,0,0
110017977821,64862,2537 FIR ROAD,Jasper,37.1385,-94.1041,86556.756,86445.1,45.5,,6223,Empire Energy Center,MO,Natural Gas,1398625,105933.62
,,,,,,,,,,6229,Mobile,NE,Fuel Oil,1594,123
,,,,,,,,,,6231,Apple River,WI,Hydro,109096,11965
,,,,,,,,,,6238,Pearl Station,IL,Coal,0,0
,,,,,,,,,,6238,Pearl Station,IL,Fuel Oil,5033,248
110028051177,77807,8181 MUMFORD ROAD,Brazos,30.7217,-96.4599,112139.684,112025.7,52,,6243,Dansby,TX,Natural Gas,328307,31272
110028051177,77807,8181 MUMFORD ROAD,Brazos,30.7217,-96.4599,112139.684,112025.7,52,,6243,Dansby,TX,Natural Gas,1681445,108515
110000600234,80723,14940 County Road 24,Morgan,40.2217,-103.6803,3655730.364,3636598.7,955.75,,6248,Pawnee,CO,Natural Gas,96315,8734.319
110000600234,80723,14940 County Road 24,Morgan,40.2217,-103.6803,3655730.364,3636598.7,955.75,,6248,Pawnee,CO,Coal,35994822,3271188.7
110000353457,29440,661 STEAM PLANT DRIVE,Georgetown,33.3303,-79.3611,1752514.49,1739185,4872.25,,6249,Winyah,SC,Coal,0,0
110000353457,29440,661 STEAM PLANT DRIVE,Georgetown,33.3303,-79.3611,1752514.49,1739185,4872.25,,6249,Winyah,SC,Fuel Oil,115627,10689.207
110000353457,29440,661 STEAM PLANT DRIVE,Georgetown,33.3303,-79.3611,1752514.49,1739185,4872.25,,6249,Winyah,SC,Coal,16733345,1559185.4
110057382666,27574,10660 BOSTON ROAD,Person,36.5278,-78.8917,1740465.89,1726508.3,5105.5,,6250,Mayo,NC,Coal,18303661,1482602.8
110057382666,27574,10660 BOSTON ROAD,Person,36.5278,-78.8917,1740465.89,1726508.3,5105.5,,6250,Mayo,NC,Fuel Oil,190623,8730.21
110005266620,53022,N96 W192898 COUNTY LINE ROAD,Washington,43.1952,-88.1496,39693.338,39611.9,27.5,,6253,Germantown,WI,Fuel Oil,149067,9665.039
110005266620,53022,N96 W192898 COUNTY LINE ROAD,Washington,43.1952,-88.1496,39693.338,39611.9,27.5,,6253,Germantown,WI,Natural Gas,459832,29813.961
